,,,,,,
,Sales ID,Date,Product Name,Total Revenue,Sales Location,Sales Medium
,AT-1031,12/Mar/18,Smarties,"$7,175.56 ",Tasmania,Direct
,AT-1409,03/Apr/18,Smarties,"$1,121.18 ",Tasmania,Direct
,AT-4154,29/Jul/18,Nes Cau,"$2,690.84 ",Tasmania,Direct
,AT-4289,03/Aug/18,Nes Cau,"$1,761.86 ",Tasmania,Direct
,AT-4439,08/Aug/18,Smarties,$717.54 ,Tasmania,Online
,AT-5519,17/Sep/18,Nes Cau,$717.54 ,Tasmania,Online
,AT-6275,14/Oct/18,Nes Cau,$326.16 ,Tasmania,Online
,AT-6530,24/Oct/18,Nes Cau,"$10,202.75 ",Tasmania,Direct
,AT-7346,21/Nov/18,Nes Cau,"$1,681.77 ",Tasmania,Direct
,AT-7688,02/Jan/19,Nes Cau,"$2,562.70 ",Tasmania,Direct
,AT-8400,23/Feb/19,Nes Cau,"$3,523.71 ",Tasmania,Direct
,AT-8750,15/Mar/19,Nes Cau,"$7,303.70 ",Tasmania,Direct
,AT-9248,12/Apr/19,Smarties,"$1,409.49 ",Tasmania,Direct
,AT-9629,02/May/19,Nes Cau,"$6,791.16 ",Tasmania,Direct
,AT-3531,06/Jul/18,Nescafe,"$1,651.55 ",Tasmania,Direct
,AT-8333,19/Feb/19,Nescafe,"$1,587.60 ",Tasmania,Online
,AT-9226,11/Apr/19,Nescafe,"$1,587.60 ",Tasmania,Online
,AT-8992,29/Mar/19,Nescafe,"$1,552.42 ",Tasmania,Direct
,AT-13419,26/Sep/19,Nescafe,"$1,552.42 ",Tasmania,Direct
,AT-5832,29/Sep/18,Nescafe,"$1,552.42 ",Tasmania,Direct
,AT-13106,14/Sep/19,Smarties,"$2,087.40 ",Tasmania,Online
,AT-13118,15/Sep/19,Smarties,"$5,381.67 ",Tasmania,Direct
,AT-13430,26/Sep/19,Smarties,"$2,087.40 ",Tasmania,Online
,AT-960,08/Mar/18,Nescafe,"$1,543.50 ",Tasmania,Online
,AT-19973,16/Aug/20,Nescafe,"$1,543.50 ",Tasmania,Online
,AT-19922,14/Aug/20,Nescafe,"$1,533.04 ",Tasmania,Direct
,AT-21785,21/Oct/20,Nescafe,"$1,533.04 ",Tasmania,Direct
,AT-22416,12/Nov/20,Nescafe,"$1,524.70 ",Tasmania,Direct
,AT-21053,25/Sep/20,Nescafe,"$1,470.00 ",Tasmania,Online
,AT-16020,20/Feb/20,Smarties,$800.84 ,Tasmania,Direct
,AT-16571,24/Mar/20,Smarties,"$6,406.75 ",Tasmania,Direct
,AT-16859,09/Apr/20,Smarties,"$5,445.74 ",Tasmania,Direct
,AT-17087,21/Apr/20,Smarties,$961.01 ,Tasmania,Direct
,AT-17357,05/May/20,Smarties,$961.01 ,Tasmania,Direct
,AT-4752,20/Aug/18,Nescafe,"$1,455.39 ",Tasmania,Direct
,AT-462,06/Feb/18,Nescafe,"$1,440.60 ",Tasmania,Online
,AT-13925,14/Oct/19,Nescafe,"$1,411.20 ",Tasmania,Online
,AT-13603,02/Oct/19,Nescafe,"$1,401.40 ",Tasmania,Online
,AT-1324,29/Mar/18,Nescafe,"$1,358.37 ",Tasmania,Direct
,AT-6588,26/Oct/18,Nescafe,"$1,358.37 ",Tasmania,Direct
,AT-14610,07/Nov/19,Nescafe,"$1,354.85 ",Tasmania,Direct
,AT-21998,29/Oct/20,Nescafe,"$1,323.00 ",Tasmania,Online
,AT-2363,22/May/18,Nescafe,"$1,320.55 ",Tasmania,Online
,AT-12712,31/Aug/19,Nescafe,"$1,274.00 ",Tasmania,Online
,AT-141,12/Jan/18,Nesquik Duo,"$5,232.47 ",Tasmania,Direct
,AT-1202,22/Mar/18,Nesquik Duo,$968.98 ,Tasmania,Direct
,AT-1790,23/Apr/18,Nesquik Duo,"$6,976.62 ",Tasmania,Direct
,AT-2162,12/May/18,Nesquik Duo,"$9,786.65 ",Tasmania,Direct
,AT-2562,01/Jun/18,Nesquik Duo,"$2,325.54 ",Tasmania,Direct
,AT-4803,22/Aug/18,Nesquik Duo,"$1,162.77 ",Tasmania,Direct
,AT-5559,19/Sep/18,Nesquik Duo,"$4,747.98 ",Tasmania,Direct
,AT-5883,01/Oct/18,Nesquik Duo,"$1,522.68 ",Tasmania,Direct
,AT-6777,02/Nov/18,Nesquik Duo,"$4,263.49 ",Tasmania,Direct
,AT-7917,21/Jan/19,Nesquik Duo,"$2,436.28 ",Tasmania,Direct
,AT-8819,19/Mar/19,Nesquik Duo,"$11,959.92 ",Tasmania,Direct
,AT-9830,12/May/19,Nesquik Duo,"$11,184.74 ",Tasmania,Direct
,AT-10446,09/Jun/19,Nesquik Duo,"$3,460.63 ",Tasmania,Direct
,AT-11364,12/Jul/19,Nesquik Duo,"$3,460.63 ",Tasmania,Direct
,AT-12471,22/Aug/19,Nesquik Duo,"$1,328.88 ",Tasmania,Direct
,AT-14535,05/Nov/19,Nesquik Duo,"$3,211.46 ",Tasmania,Direct
,AT-15549,18/Jan/20,Nesquik Duo,$692.13 ,Tasmania,Direct
,AT-15693,30/Jan/20,Nesquik Duo,"$9,828.18 ",Tasmania,Direct
,AT-15749,03/Feb/20,Nesquik Duo,$830.55 ,Tasmania,Direct
,AT-17438,09/May/20,Nesquik Duo,"$25,470.20 ",Tasmania,Direct
,AT-18195,12/Jun/20,Nesquik Duo,"$8,997.63 ",Tasmania,Direct
,AT-19275,21/Jul/20,Nesquik Duo,"$5,260.15 ",Tasmania,Direct
,AT-20031,18/Aug/20,Nesquik Duo,"$15,226.75 ",Tasmania,Direct
,AT-22473,14/Nov/20,Nesquik Duo,"$2,214.80 ",Tasmania,Direct
,AT-7583,29/Nov/18,Nescafe,"$1,183.35 ",Tasmania,Online
,AT-12089,08/Aug/19,Nescafe,"$1,176.00 ",Tasmania,Online
,AT-20416,01/Sep/20,Nescafe,"$1,176.00 ",Tasmania,Direct
,AT-20740,13/Sep/20,Nescafe,"$1,176.00 ",Tasmania,Direct
,AT-21685,17/Oct/20,Nescafe,"$1,176.00 ",Tasmania,Direct
,AT-14198,24/Oct/19,Nescafe,"$1,166.03 ",Tasmania,Direct
,AT-18264,14/Jun/20,Nescafe,"$1,161.30 ",Tasmania,Direct
,AT-11093,02/Jul/19,Nescafe,"$1,127.59 ",Tasmania,Direct
,AT-4156,29/Jul/18,Nescafe,"$1,114.75 ",Tasmania,Online
,AT-19224,19/Jul/20,Nescafe,"$1,108.87 ",Tasmania,Direct
,AT-2019,05/May/18,Nescafe,"$1,101.03 ",Tasmania,Direct
,AT-4611,15/Aug/18,Nescafe,"$1,081.37 ",Tasmania,Direct
,AT-20680,11/Sep/20,Nescafe,"$1,029.00 ",Tasmania,Online
,AT-21463,09/Oct/20,Nescafe,"$1,029.00 ",Tasmania,Online
,AT-12663,29/Aug/19,Nescafe,$997.98 ,Tasmania,Direct
,AT-3519,05/Jul/18,Nescafe,$995.31 ,Tasmania,Online
,AT-3843,17/Jul/18,Nescafe,$995.31 ,Tasmania,Online
,AT-22260,07/Nov/20,Nescafe,$983.06 ,Tasmania,Direct
,AT-048,04/Jan/18,Nescafe,$970.26 ,Tasmania,Direct
,AT-692,20/Feb/18,Maggi,$686.00 ,Tasmania,Direct
,AT-1362,31/Mar/18,Maggi,$686.00 ,Tasmania,Direct
,AT-1379,01/Apr/18,Maggi,$411.60 ,Tasmania,Direct
,AT-2409,24/May/18,Kit Kat,$490.00 ,Tasmania,Direct
,AT-2812,10/Jun/18,Milo,$411.60 ,Tasmania,Direct
,AT-3136,22/Jun/18,Milo,$490.00 ,Tasmania,Direct
,AT-4054,25/Jul/18,Milo,"$1,274.00 ",Tasmania,Direct
,AT-6025,05/Oct/18,Milo,$490.00 ,Tasmania,Direct
,AT-7234,17/Nov/18,Milo,$490.00 ,Tasmania,Direct
,AT-8312,17/Feb/19,Milo,"$3,136.00 ",Tasmania,Direct
,AT-8504,28/Feb/19,Nes Cau,"$3,136.00 ",Tasmania,Direct
,AT-8588,05/Mar/19,Nes Cau,"$1,019.20 ",Tasmania,Direct
,AT-9218,10/Apr/19,Nes Cau,"$1,332.80 ",Tasmania,Direct
,AT-10017,21/May/19,Nes Cau,$313.60 ,Tasmania,Direct
,AT-10858,24/Jun/19,Nes Cau,"$2,450.00 ",Tasmania,Direct
,AT-12721,31/Aug/19,Nes Cau,"$3,136.00 ",Tasmania,Direct
,AT-12856,05/Sep/19,Nes Cau,"$3,136.00 ",Tasmania,Direct
,AT-13612,02/Oct/19,Nes Cau,"$2,842.00 ",Tasmania,Direct
,AT-15172,26/Nov/19,Nes Cau,"$2,842.00 ",Tasmania,Direct
,AT-16256,05/Mar/20,Nes Cau,"$1,274.00 ",Tasmania,Direct
,AT-16943,13/Apr/20,Nes Cau,"$8,036.00 ",Tasmania,Direct
,AT-19525,30/Jul/20,Nes Cau,$196.00 ,Tasmania,Direct
,AT-19660,04/Aug/20,Nes Cau,$196.00 ,Tasmania,Direct
,AT-1926,30/Apr/18,Nescafe,$970.26 ,Tasmania,Direct
,AT-2712,06/Jun/18,Nescafe,$967.75 ,Tasmania,Direct
,AT-6942,07/Nov/18,Nescafe,$967.75 ,Tasmania,Direct
,AT-3076,20/Jun/18,Nescafe,$960.40 ,Tasmania,Online
,AT-21676,17/Oct/20,Nescafe,$955.50 ,Tasmania,Online
,AT-5841,29/Sep/18,Smarties,$842.19 ,Tasmania,Online
,AT-10404,07/Jun/19,Smarties,"$1,914.06 ",Tasmania,Online
,AT-11565,19/Jul/19,Smarties,"$1,914.06 ",Tasmania,Online
,AT-12672,29/Aug/19,Smarties,"$2,450.00 ",Tasmania,Online
,AT-16049,22/Feb/20,Nescafe,$882.00 ,Tasmania,Online
,AT-20729,13/Sep/20,Nescafe,$882.00 ,Tasmania,Online
,AT-5881,01/Oct/18,Nescafe,$875.88 ,Tasmania,Online
,AT-17047,19/Apr/20,Nescafe,$874.93 ,Tasmania,Direct
,AT-4761,20/Aug/18,Nescafe,$842.19 ,Tasmania,Online
,AT-20304,28/Aug/20,Nescafe,$831.65 ,Tasmania,Direct
,AT-11878,31/Jul/19,Nescafe,$823.20 ,Tasmania,Online
,AT-14592,07/Nov/19,Nescafe,$786.45 ,Tasmania,Direct
,AT-21152,28/Sep/20,Nescafe,$782.78 ,Tasmania,Online
,AT-14893,17/Nov/19,Nescafe,$770.77 ,Tasmania,Online
,AT-18306,16/Jun/20,Nescafe,$762.35 ,Tasmania,Direct
,AT-15413,07/Jan/20,Nescafe,$735.00 ,Tasmania,Online
,AT-1886,28/Apr/18,Nescafe,$720.30 ,Tasmania,Online
,AT-5965,03/Oct/18,Nescafe,$720.30 ,Tasmania,Online
,AT-20488,04/Sep/20,Nescafe,$716.63 ,Tasmania,Online
,AT-10008,21/May/19,Nescafe,$707.07 ,Tasmania,Online
,AT-1029,12/Mar/18,Nescafe,$695.03 ,Tasmania,Direct
,AT-16728,02/Apr/20,Nescafe,$686.00 ,Tasmania,Online
,AT-18517,24/Jun/20,Nescafe,$676.81 ,Tasmania,Online
,AT-5258,08/Sep/18,Nescafe,$668.85 ,Tasmania,Online
,AT-15642,26/Jan/20,Nescafe,$638.99 ,Tasmania,Direct
,AT-12621,27/Aug/19,Nescafe,$619.36 ,Tasmania,Direct
,AT-14658,09/Nov/19,Nescafe,$609.88 ,Tasmania,Direct
,AT-4045,25/Jul/18,Nescafe,$601.97 ,Tasmania,Online
,AT-17595,17/May/20,Nescafe,$599.67 ,Tasmania,Direct
,AT-18246,14/Jun/20,Nescafe,$599.67 ,Tasmania,Direct
,AT-7938,23/Jan/19,Nescafe,$589.84 ,Tasmania,Direct
,AT-16146,28/Feb/20,Nescafe,$589.84 ,Tasmania,Direct
,AT-395,02/Feb/18,Nescafe,$557.38 ,Tasmania,Online
,AT-1353,31/Mar/18,Nescafe,$557.38 ,Tasmania,Online
,AT-9060,02/Apr/19,Nescafe,$548.80 ,Tasmania,Online
,AT-12796,03/Sep/19,Nescafe,$548.80 ,Tasmania,Online
,AT-7078,12/Nov/18,Nescafe,$428.75 ,Tasmania,Online
,AT-15816,07/Feb/20,Nescafe,$415.83 ,Tasmania,Direct
,AT-16609,26/Mar/20,Nescafe,$415.83 ,Tasmania,Direct
,AT-2400,24/May/18,Nescafe,$398.13 ,Tasmania,Online
,AT-17993,04/Jun/20,Nescafe,$391.39 ,Tasmania,Online
,AT-19425,26/Jul/20,Nescafe,$387.10 ,Tasmania,Direct
,AT-2763,08/Jun/18,Nescafe,$382.81 ,Tasmania,Online
,AT-370,31/Jan/18,Nescafe,$360.15 ,Tasmania,Online
,AT-3832,17/Jul/18,Nescafe,$360.15 ,Tasmania,Online
,AT-17819,28/May/20,Nescafe,$343.00 ,Tasmania,Online
,AT-15672,28/Jan/20,Nescafe,$277.22 ,Tasmania,Direct
,AT-13876,12/Oct/19,Nescafe,$274.40 ,Tasmania,Online
,AT-21787,21/Oct/20,Nescafe,$257.25 ,Tasmania,Online
,AT-16449,17/Mar/20,Nescafe,$220.50 ,Tasmania,Online
,AT-18911,07/Jul/20,Nescafe,$130.46 ,Tasmania,Online
,AT-19991,16/Aug/20,Nescafe,$130.46 ,Tasmania,Online
,AT-18761,02/Jul/20,Nescafe,$94.85 ,Tasmania,Direct
,AT-10362,06/Jun/19,Nescafe,$267.39 ,Tasmania,Direct
,AT-19353,24/Jul/20,Nescafe,$265.43 ,Tasmania,Direct
,AT-1717,19/Apr/18,Nescafe,$261.97 ,Tasmania,Direct
,AT-11903,01/Aug/19,Nescafe,$256.27 ,Tasmania,Direct
,AT-10985,29/Jun/19,Nescafe,$249.86 ,Tasmania,Direct
,AT-20271,27/Aug/20,Nescafe,$245.77 ,Tasmania,Direct
,AT-10623,15/Jun/19,Nescafe,$241.94 ,Tasmania,Direct
,AT-11379,12/Jul/19,Nescafe,$241.94 ,Tasmania,Direct
,AT-11703,24/Jul/19,Nescafe,$241.94 ,Tasmania,Direct
,AT-18788,03/Jul/20,Nescafe,$240.25 ,Tasmania,Direct
,AT-2640,04/Jun/18,Nescafe,$233.97 ,Tasmania,Direct
,AT-8349,20/Feb/19,Nescafe,$220.50 ,Tasmania,Online
,AT-3152,23/Jun/18,Nescafe,$218.66 ,Tasmania,Online
,AT-2039,06/May/18,Nescafe,$199.56 ,Tasmania,Direct
,AT-10471,10/Jun/19,Nescafe,$197.47 ,Tasmania,Online
,AT-12690,30/Aug/19,Nescafe,$194.05 ,Tasmania,Direct
,AT-13446,27/Sep/19,Nescafe,$194.05 ,Tasmania,Direct
,AT-21249,01/Oct/20,Nescafe,$194.05 ,Tasmania,Direct
,AT-11120,03/Jul/19,Nescafe,$192.20 ,Tasmania,Direct
,AT-22861,27/Nov/20,Nescafe,$191.10 ,Tasmania,Online
,AT-17066,20/Apr/20,Nescafe,$181.87 ,Tasmania,Direct
,AT-2911,14/Jun/18,Nescafe,$178.36 ,Tasmania,Online
,AT-15654,27/Jan/20,Nescafe,$176.95 ,Tasmania,Direct
,AT-4072,26/Jul/18,Nescafe,$175.57 ,Tasmania,Online
,AT-9993,20/May/19,Nescafe,$173.26 ,Tasmania,Direct
,AT-10422,08/Jun/19,Nescafe,$173.26 ,Tasmania,Direct
,AT-12225,13/Aug/19,Nescafe,$173.02 ,Tasmania,Direct
,AT-16065,23/Feb/20,Nescafe,$172.73 ,Tasmania,Online
,AT-4367,06/Aug/18,Nescafe,$172.36 ,Tasmania,Online
,AT-9455,23/Apr/19,Nescafe,$165.15 ,Tasmania,Direct
,AT-6805,03/Nov/18,Nescafe,$164.43 ,Tasmania,Online
,AT-20756,14/Sep/20,Nescafe,$161.70 ,Tasmania,Online
,AT-6043,06/Oct/18,Nescafe,$161.64 ,Tasmania,Online
,AT-8969,28/Mar/19,Nescafe,$157.29 ,Tasmania,Direct
,AT-20515,05/Sep/20,Nescafe,$155.27 ,Tasmania,Online
,AT-13581,01/Oct/19,Nescafe,$155.24 ,Tasmania,Direct
,AT-7908,20/Jan/19,Nescafe,"$3,049.39 ",Tasmania,Direct
,AT-16162,29/Feb/20,Nescafe,"$2,949.19 ",Tasmania,Direct
,AT-11442,15/Jul/19,Nescafe,"$2,909.87 ",Tasmania,Direct
,AT-1787,23/Apr/18,Nescafe,"$2,890.20 ",Tasmania,Direct
,AT-22025,30/Oct/20,Nescafe,"$2,866.50 ",Tasmania,Online
,AT-7950,24/Jan/19,Nescafe,"$2,831.22 ",Tasmania,Direct
,AT-15958,16/Feb/20,Nescafe,"$2,829.75 ",Tasmania,Online
,AT-8157,08/Feb/19,Nescafe,"$2,822.40 ",Tasmania,Online
,AT-9079,03/Apr/19,Nescafe,"$2,744.00 ",Tasmania,Online
,AT-12823,04/Sep/19,Nescafe,"$2,744.00 ",Tasmania,Online
,AT-3819,16/Jul/18,Nescafe,$12.94 ,Tasmania,Direct
,AT-20000,17/Aug/20,Nescafe,$12.78 ,Tasmania,Online
,AT-14686,10/Nov/19,Nescafe,$12.53 ,Tasmania,Online
,AT-7806,12/Jan/19,Nescafe,$12.10 ,Tasmania,Direct
,AT-21080,26/Sep/20,Nescafe,$12.10 ,Tasmania,Online
,AT-977,09/Mar/18,Nescafe,$12.10 ,Tasmania,Online
,AT-6615,27/Oct/18,Nescafe,$11.61 ,Tasmania,Direct
,AT-21450,08/Oct/20,Nescafe,$13.23 ,Tasmania,Direct
,AT-12874,06/Sep/19,Nescafe,$12.19 ,Tasmania,Online
,AT-22870,27/Nov/20,Nescafe,$12.10 ,Tasmania,Direct
,AT-2145,11/May/18,Nescafe,$12.10 ,Tasmania,Direct
,AT-4638,16/Aug/18,Nescafe,$12.04 ,Tasmania,Direct
,AT-4575,13/Aug/18,Nescafe,$11.87 ,Tasmania,Direct
,AT-12377,18/Aug/19,Nescafe,"$2,087.40 ",Tasmania,Online
,AT-20707,12/Sep/20,Nescafe,"$2,058.00 ",Tasmania,Online
,AT-11178,05/Jul/19,Nescafe,"$1,995.97 ",Tasmania,Direct
,AT-21029,24/Sep/20,Nescafe,"$1,922.03 ",Tasmania,Direct
,AT-21812,22/Oct/20,Nescafe,"$1,922.03 ",Tasmania,Direct
,AT-16264,06/Mar/20,Nescafe,"$1,911.00 ",Tasmania,Online
,AT-14375,30/Oct/19,Nescafe,"$1,891.71 ",Tasmania,Online
,AT-8290,16/Feb/19,Nescafe,"$1,886.50 ",Tasmania,Online
,AT-22804,25/Nov/20,Nescafe,"$1,886.50 ",Tasmania,Online
,AT-14688,10/Nov/19,Nescafe,"$1,885.08 ",Tasmania,Direct
,AT-3618,09/Jul/18,Nescafe,"$1,843.50 ",Tasmania,Direct
,AT-18009,05/Jun/20,Nescafe,"$1,801.91 ",Tasmania,Direct
,AT-9009,30/Mar/19,Nescafe,"$1,774.19 ",Tasmania,Direct
,AT-22446,13/Nov/20,Nescafe,"$1,663.31 ",Tasmania,Direct
,AT-3362,30/Jun/18,Maggi,$959.48 ,Tasmania,Online
,AT-3497,04/Jul/18,Maggi,$959.48 ,Tasmania,Online
,AT-4253,01/Aug/18,Maggi,$811.87 ,Tasmania,Online
,AT-4577,13/Aug/18,Maggi,$811.87 ,Tasmania,Online
,AT-5495,01/Jan/18,Maggi,$369.03 ,Tasmania,Online
,AT-6575,25/Oct/18,Maggi,$369.03 ,Tasmania,Online
,AT-11138,03/Jul/19,Maggi,"$2,361.80 ",Tasmania,Online
,AT-12326,16/Aug/19,Maggi,"$2,361.80 ",Tasmania,Online
,AT-13406,25/Sep/19,Maggi,"$2,361.80 ",Tasmania,Online
,AT-14162,22/Oct/19,Maggi,"$2,140.38 ",Tasmania,Online
,AT-17969,03/Jun/20,Maggi,$442.84 ,Tasmania,Online
,AT-20210,24/Aug/20,Maggi,$885.68 ,Tasmania,Online
,AT-20966,21/Sep/20,Maggi,$885.68 ,Tasmania,Online
,AT-22220,05/Nov/20,Maggi,"$1,623.74 ",Tasmania,Online
,AT-1310,28/Mar/18,Maggi,$696.72 ,Tasmania,Direct
,AT-1988,03/May/18,Maggi,"$2,229.50 ",Tasmania,Direct
,AT-2228,15/May/18,Maggi,$497.66 ,Tasmania,Direct
,AT-3810,16/Jul/18,Maggi,"$1,293.91 ",Tasmania,Direct
,AT-4566,13/Aug/18,Maggi,"$1,094.84 ",Tasmania,Direct
,AT-4890,25/Aug/18,Maggi,"$1,094.84 ",Tasmania,Direct
,AT-5808,28/Sep/18,Maggi,"$1,094.84 ",Tasmania,Direct
,AT-9578,29/Apr/19,Maggi,$637.00 ,Tasmania,Direct
,AT-9956,18/May/19,Maggi,"$2,488.28 ",Tasmania,Direct
,AT-10371,06/Jun/19,Maggi,"$2,488.28 ",Tasmania,Direct
,AT-11451,15/Jul/19,Maggi,"$2,488.28 ",Tasmania,Direct
,AT-12639,28/Aug/19,Maggi,"$3,185.00 ",Tasmania,Direct
,AT-14631,08/Nov/19,Maggi,"$2,886.41 ",Tasmania,Direct
,AT-15899,12/Feb/20,Maggi,$696.72 ,Tasmania,Direct
,AT-17804,27/May/20,Maggi,"$2,388.75 ",Tasmania,Direct
,AT-18282,15/Jun/20,Maggi,$398.13 ,Tasmania,Direct
,AT-19038,12/Jul/20,Maggi,$597.19 ,Tasmania,Direct
,AT-21441,08/Oct/20,Maggi,"$1,194.38 ",Tasmania,Direct
,AT-22209,05/Nov/20,Maggi,"$2,189.69 ",Tasmania,Direct
,AT-22569,17/Nov/20,Maggi,"$2,189.69 ",Tasmania,Direct
,AT-449,05/Feb/18,Kit Kat,$268.61 ,Tasmania,Online
,AT-641,17/Feb/18,Kit Kat,$268.61 ,Tasmania,Online
,AT-1376,01/Apr/18,Kit Kat,$268.61 ,Tasmania,Online
,AT-2226,15/May/18,Kit Kat,"$4,808.15 ",Tasmania,Online
,AT-3052,19/Jun/18,Kit Kat,$191.87 ,Tasmania,Online
,AT-4132,28/Jul/18,Kit Kat,$134.31 ,Tasmania,Online
,AT-4888,25/Aug/18,Kit Kat,$429.78 ,Tasmania,Online
,AT-7321,20/Nov/18,Kit Kat,$191.87 ,Tasmania,Online
,AT-8357,20/Feb/19,Kit Kat,$844.21 ,Tasmania,Online
,AT-9101,04/Apr/19,Kit Kat,$736.76 ,Tasmania,Online
,AT-10194,30/May/19,Kit Kat,$959.33 ,Tasmania,Online
,AT-10936,27/Jun/19,Kit Kat,"$1,934.01 ",Tasmania,Online
,AT-11692,24/Jul/19,Kit Kat,$153.49 ,Tasmania,Online
,AT-12934,08/Sep/19,Kit Kat,"$1,227.94 ",Tasmania,Online
,AT-13852,11/Oct/19,Kit Kat,$736.76 ,Tasmania,Online
,AT-14989,20/Nov/19,Kit Kat,"$1,112.82 ",Tasmania,Online
,AT-16169,29/Feb/20,Kit Kat,$767.46 ,Tasmania,Online
,AT-16940,13/Apr/20,Kit Kat,"$2,072.15 ",Tasmania,Online
,AT-18604,27/Jun/20,Kit Kat,"$2,417.51 ",Tasmania,Online
,AT-20656,10/Sep/20,Kit Kat,$460.48 ,Tasmania,Online
,AT-21763,20/Oct/20,Kit Kat,"$1,189.57 ",Tasmania,Online
,AT-22567,17/Nov/20,Kit Kat,"$2,264.01 ",Tasmania,Online
,AT-193,17/Jan/18,Kit Kat,$483.50 ,Tasmania,Online
,AT-741,24/Feb/18,Kit Kat,$686.00 ,Tasmania,Direct
,AT-1725,20/Apr/18,Kit Kat,"$2,092.73 ",Tasmania,Direct
,AT-2374,23/May/18,Kit Kat,$295.84 ,Tasmania,Online
,AT-2851,12/Jun/18,Kit Kat,"$1,306.83 ",Tasmania,Online
,AT-3931,21/Jul/18,Kit Kat,"$1,089.03 ",Tasmania,Online
,AT-5983,04/Oct/18,Kit Kat,$816.77 ,Tasmania,Online
,AT-7099,13/Nov/18,Kit Kat,$187.28 ,Tasmania,Online
,AT-8505,01/Mar/19,Kit Kat,"$1,528.80 ",Tasmania,Online
,AT-10735,20/Jun/19,Kit Kat,"$1,742.44 ",Tasmania,Online
,AT-11491,17/Jul/19,Kit Kat,$746.76 ,Tasmania,Online
,AT-13894,13/Oct/19,Kit Kat,"$1,306.83 ",Tasmania,Online
,AT-14677,10/Nov/19,Kit Kat,$463.74 ,Tasmania,Online
,AT-15037,22/Nov/19,Kit Kat,$570.75 ,Tasmania,Online
,AT-16224,04/Mar/20,Kit Kat,"$1,470.00 ",Tasmania,Online
,AT-18322,17/Jun/20,Kit Kat,"$3,267.08 ",Tasmania,Online
,AT-18646,29/Jun/20,Kit Kat,$311.15 ,Tasmania,Online
,AT-20455,03/Sep/20,Kit Kat,$466.73 ,Tasmania,Online
,AT-21535,12/Oct/20,Kit Kat,$933.45 ,Tasmania,Online
,AT-22795,25/Nov/20,Kit Kat,"$1,070.16 ",Tasmania,Online
,AT-2211,01/Jan/18,Nescafe Gold,"$2,572.50 ",Tasmania,Online
,AT-2598,17/Feb/18,Nescafe Gold,$900.38 ,Tasmania,Online
,AT-3759,25/Mar/18,Nescafe Gold,"$1,337.70 ",Tasmania,Online
,AT-4839,23/Aug/18,Nescafe Gold,$404.25 ,Tasmania,Online
,AT-5595,25/Mar/18,Nescafe Gold,$180.08 ,Tasmania,Online
,AT-9799,10/May/19,Nescafe Gold,"$1,705.20 ",Tasmania,Online
,AT-10039,22/May/19,Nescafe Gold,"$2,587.20 ",Tasmania,Online
,AT-11643,22/Jul/19,Nescafe Gold,"$1,205.40 ",Tasmania,Online
,AT-12426,20/Aug/19,Nescafe Gold,$646.80 ,Tasmania,Online
,AT-13641,03/Oct/19,Nescafe Gold,"$1,058.40 ",Tasmania,Online
,AT-14574,06/Nov/19,Nescafe Gold,$588.00 ,Tasmania,Online
,AT-17767,25/May/20,Nescafe Gold,$294.00 ,Tasmania,Online
,AT-18231,13/Jun/20,Nescafe Gold,$992.25 ,Tasmania,Online
,AT-19311,22/Jul/20,Nescafe Gold,"$1,506.75 ",Tasmania,Online
,AT-21390,06/Oct/20,Nescafe Gold,$441.00 ,Tasmania,Online
,AT-22512,15/Nov/20,Nescafe Gold,"$1,874.25 ",Tasmania,Online
,AT-4517,11/Aug/18,Nescafe Gold,"$1,096.19 ",Tasmania,Direct
,AT-5273,08/Sep/18,Nescafe Gold,"$1,096.19 ",Tasmania,Direct
,AT-5597,20/Sep/18,Nescafe Gold,"$1,096.19 ",Tasmania,Direct
,AT-6515,23/Oct/18,Nescafe Gold,$498.27 ,Tasmania,Direct
,AT-11078,01/Jul/19,Nescafe Gold,"$2,491.34 ",Tasmania,Direct
,AT-12185,11/Aug/19,Nescafe Gold,"$3,188.92 ",Tasmania,Direct
,AT-13346,23/Sep/19,Nescafe Gold,"$3,188.92 ",Tasmania,Direct
,AT-15266,29/Nov/19,Nescafe Gold,"$2,889.96 ",Tasmania,Direct
,AT-17909,01/Jun/20,Nescafe Gold,$398.62 ,Tasmania,Direct
,AT-18989,10/Jul/20,Nescafe Gold,$199.31 ,Tasmania,Direct
,AT-19745,07/Aug/20,Nescafe Gold,$199.31 ,Tasmania,Direct
,AT-21230,01/Oct/20,Nescafe Gold,"$1,195.85 ",Tasmania,Direct
,AT-22013,29/Oct/20,Nescafe Gold,"$1,195.85 ",Tasmania,Direct
,AT-22154,03/Nov/20,Nescafe Gold,"$2,192.38 ",Tasmania,Direct
,AT-832,28/Feb/18,Nes Cau,$836.06 ,Tasmania,Direct
,AT-986,09/Mar/18,Nes Cau,"$1,956.17 ",Tasmania,Direct
,AT-1586,12/Apr/18,Nes Cau,"$1,330.20 ",Tasmania,Direct
,AT-3161,23/Jun/18,Nes Cau,"$2,190.91 ",Tasmania,Direct
,AT-5537,18/Sep/18,Nes Cau,"$2,034.42 ",Tasmania,Direct
,AT-6293,15/Oct/18,Nes Cau,$558.91 ,Tasmania,Direct
,AT-6617,27/Oct/18,Nes Cau,$558.91 ,Tasmania,Direct
,AT-7622,30/Nov/18,Nes Cau,$558.91 ,Tasmania,Direct
